"LEA_STATE","LEA_STATE_NAME","LEAID","LEA_NAME","LEA_ADDRESS","LEA_CITY","LEA_ZIP","CJJ","LEA_HSE_IND","LEA_HSEPART_HI_M","LEA_HSEPART_HI_F","LEA_HSEPART_AM_M","LEA_HSEPART_AM_F","LEA_HSEPART_AS_M","LEA_HSEPART_AS_F","LEA_HSEPART_HP_M","LEA_HSEPART_HP_F","LEA_HSEPART_BL_M","LEA_HSEPART_BL_F","LEA_HSEPART_WH_M","LEA_HSEPART_WH_F","LEA_HSEPART_TR_M","LEA_HSEPART_TR_F","TOT_HSEPART_M","TOT_HSEPART_F","LEA_HSEPART_LEP_M","LEA_HSEPART_LEP_F","LEA_HSEPART_IDEA_M","LEA_HSEPART_IDEA_F"
"AL","Alabama","0102850","Roanoke City","557 Main St","Roanoke","36274","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0102880","Russell County","506 14th St","Phenix City","36867","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0102910","Russellville City","1945 Waterloo Rd","Russellville","35653","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0102940","Scottsboro City","305 S Scott Street","Scottsboro","35768","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0102970","Selma City","2194 Broad Street","Selma","36701","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103000","Sheffield City","300 W 6th St","Sheffield","35660","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103030","Shelby County","410 East College St","Columbiana","35051","Yes","-11",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103062","St Clair County","410 Roy Drive","Ashville","35953","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103090","Sumter County","Hwy 28 To Country Club Dr","Livingston","35470","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103120","Sylacauga City","43 N Broadway Avenue","Sylacauga","35150","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103150","Talladega City","501 South Street East","Talladega","35160","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103180","Talladega County","106 W South St","Talladega","35160","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103210","Tallapoosa County","679 East Columbus Street","Dadeville","36853","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103240","Tallassee City","308 King Steet","Tallassee","36078","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103270","Tarrant City","1318 Alabama St","Tarrant","35217","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103300","Thomasville City","750 Gates Drive","Thomasville","36784","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103330","Troy City","358 Elba Hwy","Troy","36079","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103360","Tuscaloosa City","1210 21st Ave","Tuscaloosa","35401","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103390","Tuscaloosa County","1118 Greensboro Avenue","Tuscaloosa","35401","No","-11",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103420","Tuscumbia City","303 North Commons Street East","Tuscumbia","35674","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103430","Vestavia Hills City","1204 Montgomery Hwy","Vestavia Hills","35216","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103450","Walker County","Po Box 311","Jasper","35502","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103480","Washington County","229 Granade St","Chatom","36518","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103510","Wilcox County","75 Camden Bypass","Camden","36726","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103540","Winfield City","Po Box 70","Winfield","35594","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AL","Alabama","0103580","Winston County","25101 Highway 195","Double Springs","35553","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200001","Lower Kuskokwim School District","1004 Ron Edwards Memorial Dr","Bethel","99559","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200003","Lower Yukon School District","100 Airport Rd","Mountain Village","99632","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200004","Yupiit School District","1st Main St","Akiachak","99551","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200005","Kashunamiut School District","985 Ksd Way","Chevak","99563","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200006","Mount Edgecumbe","1330 Seward Ave","Sitka","99835","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200007","Aleutians East Borough School District","100 Mossberry Ln","Sand Point","99661","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200010","Aleutian Region School District","118 E International Airport Rd","Anchorage","99518","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200020","Bering Strait School District","Po Box 225","Unalakleet","99684","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200030","Bristol Bay Borough School District","# 2 School Rd N","Naknek","99633","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200050","Alaska Gateway School District","1313.5 Alaska Hwy","Tok","99780","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200060","Cordova City School District","675 Second St","Cordova","99574","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200070","Copper River School District","1976 Aurora Dr","Glennallen","99588","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200090","Craig City School District","100 School Rd","Craig","99921","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200100","Delta/Greely School District","1664 N Clearwater","Delta Junction","99737","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200120","Dillingham City School District","565 Seward St","Dillingham","99576","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200130","Galena City School District","299 Antoski Ave","Galena","99741","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200150","Ketchikan Gateway Borough School District","2610 Fourth Ave","Ketchikan","99901","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200180","Anchorage School District","5530 E Northern Lights Blvd","Anchorage","99504","Yes","-11",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200210","Juneau Borough School District","10014 Crazy Horse Drive","Juneau","99801","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200240","Sitka School District","300 Kostrometinoff St","Sitka","99835","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200270","Haines Borough School District","Po Box 1289","Haines","99827","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200300","Hoonah City School District","366 Garteeni Hwy","Hoonah","99829","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200330","Hydaburg City School District","100 Totem Pole Ln","Hydaburg","99922","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200360","Kake City School District","175 Library Place","Kake","99830","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200390","Kenai Peninsula Borough School District","148 N Binkley St","Soldotna","99669","Yes","-11",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200450","Klawock City School District","715 Bayview Blvd","Klawock","99925","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200480","Kodiak Island Borough School District","722 Mill Bay Rd","Kodiak","99615","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200485","Lake And Peninsula Borough School District","101 Jensen Dr","King Salmon","99613","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200510","Matanuska-Susitna Borough School District","501 N Gulkana St","Palmer","99645","Yes","-11",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200520","Iditarod Area School District","90 Chinana Ave","Mcgrath","99627","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200525","Annette Island School District","4th & Milton St","Metlakatla","99926","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200540","Nenana City School District","406 E 2nd St","Nenana","99760","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200570","Nome Public Schools","Mile 3.5 Nome-Teller Hwy","Nome","99762","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200600","Fairbanks North Star Borough School District","520 Fifth Ave","Fairbanks","99701","Yes","-11",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200610","North Slope Borough School District","1849 Momeganna Street","Utqiagvik","99723","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200625","Northwest Arctic Borough School District","776 Third Ave","Kotzebue","99752","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200630","Pelican City School District","14 Chum Way","Pelican","99832","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200660","Petersburg Borough School District","201 Charles W St","Petersburg","99833","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200670","Pribilof School District","930 Tolstoi Blvd","St. Paul Island","99660","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200680","Saint Mary's School District","1 Dixon Circle","Saint Mary's","99658","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200690","Skagway School District","1563 Main St","Skagway","99840","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200700","Southeast Island School District","1010 Sandy Beach Rd","Thorne Bay","99919","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200710","Southwest Region School District","574 Kenny Wren Rd","Dillingham","99576","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200715","Tanana City School District","89 Front St","Tanana","99777","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200720","Unalaska City School District","55 E Broadway St","Unalaska","99685","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200730","Chatham School District","500 Big Dog Salmon Way","Angoon","99820","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200760","Kuspuk School District","100 Boundary Ave","Aniak","99557","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200770","Denali Borough School District","1 Suntrana St","Healy","99743","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200775","Yukon Flats School District","123 Hill St","Ft. Yukon","99740","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200780","Valdez City School District","1112 W Klutina","Valdez","99686","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200800","Chugach School District","9312 Vanguard Dr Ste 100","Anchorage","99507","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200810","Wrangell Public School District","350 Bennett St","Wrangell","99929","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200840","Yakutat School District","429 Forest Hwy","Yakutat","99689","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AK","Alaska","0200862","Yukon-Koyukuk School District","4762 Old Airport Way","Fairbanks","99709","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400001","Cave Creek Unified District (4244)","33016 N 60th St","Scottsdale","85266","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400003","Chino Valley Unified District (4474)","650 E Center St","Chino Valley","86323","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400004","Clarkdale-Jerome Elementary District (4486)","1615 Main St","Clarkdale","86324","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400005","Salome Consolidated Elementary District (4514)","38128 Saguaro & Main","Salome","85348","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400016","Center For Academic Success Inc. (4191)","900 Carmelita Dr","Sierra Vista","85635","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400018","Pine Forest Education Association Inc. (4201)","1120 W Kaibab Ln","Flagstaff","86001","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400019","Flagstaff Arts And Leadership Academy (4202)","3401 N Fort Valley Rd","Flagstaff","86001","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400020","Flagstaff Montessori L.L.C. (4205)","850 N Locust St","Flagstaff","86001","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400021","Colorado City Unified District (4370)","325 North Cottonwood St","Colorado City","86021","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400022","Vernon Elementary District (4162)","90 Crn 3139","Vernon","85940","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400023","Pinon Unified District (4390)","Navajo Hwy 41","Pinon","86510","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400026","Heber-Overgaard Unified District (4392)","3375 Buckskin Canyon Rd","Heber","85928","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400028","Triumphant Learning Center (4225)","201 E Main St","Safford","85546","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400031","Ridgeline Academy Inc. (4301)","33625 N North Valley Pkwy","Phoenix","85085","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400033","Boys & Girls Clubs Of The East Valley Dba Mesa Art (4305)","221 W 6th Ave","Mesa","85210","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400034","Reid Traditional Schools' Valley Academy Inc. (4306)","14841 N Black Canyon Hwy","Phoenix","85023","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400037","Twenty First Century Charter School Inc. Bennett  (4310)","2930 W Bethany Home Rd","Phoenix","85017","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400040","Step Up Schools Inc. (4313)","44 E 5th St","Mesa","85201","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400041","Maricopa County Community College District Dba Gat (4314)","108 N 40th St","Phoenix","85034","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400043","New School For The Arts (4316)","1216 E Apache Blvd","Tempe","85281","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400047","Salt River Pima-Maricopa  Community Schools (4320)","100005 East Osborn","Scottsdale","85256","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400052","Espiritu Community Development Corp. (4335)","4848 S 2nd St","Phoenix","85040","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400053","Heritage Academy Inc. (4336)","32 S Center St","Mesa","85210","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400054","Villa Montessori Charter School (4339)","2802 E Meadowbrook Ave","Phoenix","85016","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400055","Edupreneurship Inc. (4341)","7310 N. 27th Ave","Phoenix","85051","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400056","Arizona School For The Arts (4345)","1410 N 3rd St","Phoenix","85004","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400057","Arizona Call-A-Teen Youth Resources Inc. (4346)","649 N 6th Ave","Phoenix","85003","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400061","Intelli-School Inc. (4352)","2222 W Northern Ave Ste A110","Phoenix","85021","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400065","Benjamin Franklin Charter School - Queen Creek (4355)","22951 S Power Rd","Queen Creek","85142","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400068","Montessori Day Public Schools Chartered Inc. (4359)","9215 North 14th Street","Phoenix","85020","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400069","Khalsa Montessori Elementary Schools (4360)","2536 N 3rd St","Phoenix","85004","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400070","Tempe Preparatory Academy (4361)","1251 E Southern Ave","Tempe","85282","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400071","Bright Beginnings School Inc. (4362)","400 N Andersen Blvd","Chandler","85224","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400072","Montessori Education Centre Charter School (4363)","2834 E Southern Ave","Mesa","85204","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400074","Kingman Academy Of Learning (4383)","3410 N Burbank St","Kingman","86409","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400075","Young Scholars Academy Charter School Corp. (4385)","1501 E Valencia Rd","Fort Mohave","86426","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400077","Career Development Inc. (4400)","1300 N Centennial Blvd","Taylor","85939","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400078","Edge School Inc. The (4421)","2555 E 1st St","Tucson","85716","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400079","Tucson Youth Development/Ace Charter High School (4422)","1901 N Stone Ave","Tucson","85705","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400081","Presidio School (4425)","1695 E. Ft. Lowell Rd.","Tucson","85719","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400082","Colorado River Union High School District (4381)","2251 Hwy 95","Bullhead City","86442","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400083","Portable Practical Educational Preparation Inc. ( (4431)","1840 E Benson Hwy","Tucson","85714","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400089","Sedona Charter School Inc. (4492)","165 Kachina Dr","Sedona","86336","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"AZ","Arizona","0400090","Mingus Springs Charter School (4493)","3600 Sunset Dr","Chino Valley","86323","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
